1	20	26.6351	-1.11155	2.18352
1	21	27.4803	-0.994505	1.70941
1	22	28.262	-0.87181	1.29458
1	23	28.9766	-0.746836	0.943939
1	24	29.6212	-0.623155	0.658856
1	25	30.1926	-0.504435	0.437086
1	26	30.6881	-0.394325	0.273085
1	27	31.1051	-0.296314	0.158695
1	28	31.4414	-0.2136	0.0841711
1	29	31.6953	-0.148949	0.039434
1	30	31.8654	-0.104563	0.0154046
1	31	31.9507	-0.0819763	0.00523081
1	32	31.9507	-0.0819763	0.00523081
1	33	31.8654	-0.104563	0.0154046
1	34	31.6953	-0.148949	0.039434
1	35	31.4414	-0.2136	0.0841711
1	36	31.1051	-0.296314	0.158695
1	37	30.6881	-0.394325	0.273085
1	38	30.1926	-0.504435	0.437086
1	39	29.6212	-0.623155	0.658856
1	40	28.9766	-0.746836	0.943939
1	41	28.262	-0.87181	1.29458
1	42	27.4803	-0.994505	1.70941
1	43	26.6351	-1.11155	2.18352
1	44	25.7298	-1.21983	2.70885
1	45	24.7677	-1.3166	3.27482
1	46	23.7525	-1.39947	3.86909
1	47	22.6875	-1.46645	4.47845
1	48	21.5763	-1.51597	5.08958
1	49	20.4222	-1.54688	5.68983
1	50	19.2285	-1.55841	6.26781
1	51	17.9985	-1.55016	6.81384
1	52	16.7353	-1.52213	7.32025
1	53	15.4419	-1.4746	7.78149
1	54	14.1213	-1.40819	8.19412
1	55	12.7763	-1.32378	8.55666
1	56	11.4096	-1.22249	8.86938
1	57	10.024	-1.10568	9.13391
1	58	8.62188	-0.974884	9.35296
1	59	7.20586	-0.831799	9.52985
1	60	5.77834	-0.678269	9.66819
1	61	4.34168	-0.516248	9.77149
1	62	2.89822	-0.347781	9.84283
1	63	1.45024	-0.17498	14.8338

2	0	1.23847	-0.230409	8.23285
2	1	2.47673	-0.459103	5.57043
2	2	3.71456	-0.68437	5.68987
2	3	4.95168	-0.9045	5.85042
2	4	6.18775	-1.11779	6.04556
2	5	7.42236	-1.32255	6.26715
2	6	8.65497	-1.5171	6.50552
2	7	9.8849	-1.69976	6.74973
2	8	11.1113	-1.86886	6.98777
2	9	12.3333	-2.02276	7.20686
2	10	13.5496	-2.15981	7.39375
2	11	14.7587	-2.2784	7.53508
2	12	15.9591	-2.37692	7.61783
2	13	17.1487	-2.45378	7.62976
2	14	18.3253	-2.50746	7.55998
2	15	19.4863	-2.53647	7.39957
2	16	20.6286	-2.5394	7.14221
2	17	21.7489	-2.51499	6.78499
2	18	22.8432	-2.46215	6.32914
2	19	23.9072	-2.38007	5.78085
2	20	24.9358	-2.26835	5.15196
2	21	25.9235	-2.12715	4.46054
2	22	26.8638	-1.95748	3.73098
2	23	27.7497	-1.76146	2.99354
2	24	28.5734	-1.54279	2.28281
2	25	29.3262	-1.30721	1.63481
2	26	29.9987	-1.06304	1.08244
2	27	30.581	-0.821649	0.64944
2	28	31.0631	-0.597416	0.344334
2	29	31.4352	-0.407058	0.156825
2	30	31.6887	-0.267698	0.0604332
2	31	31.8172	-0.193815	0.0231838
2	32	31.8172	-0.193815	0.0231838
2	33	31.6887	-0.267698	0.0604332
2	34	31.4352	-0.407058	0.156825
2	35	31.0631	-0.597416	0.344334
2	36	30.581	-0.821649	0.64944
2	37	29.9987	-1.06304	1.08244
2	38	29.3262	-1.30721	1.63481
2	39	28.5734	-1.54279	2.28281
2	40	27.7497	-1.76146	2.99354
2	41	26.8638	-1.95748	3.73098
2	42	25.9235	-2.12715	4.46054
2	43	24.9358	-2.26835	5.15196
2	44	23.9072	-2.38007	5.78085
2	45	22.8432	-2.46215	6.32914
2	46	21.7489	-2.51499	6.78499
2	47	20.6286	-2.5394	7.14221
2	48	19.4863	-2.53647	7.39957
2	49	18.3253	-2.50746	7.55998
2	50	17.1487	-2.45378	7.62976
2	51	15.9591	-2.37692	7.61783
2	52	14.7587	-2.2784	7.53508
2	53	13.5496	-2.15981	7.39375
2	54	12.3333	-2.02276	7.20686
2	55	11.1113	-1.86886	6.98777
2	56	9.8849	-1.69976	6.74973
2	57	8.65497	-1.5171	6.50552
2	58	7.42236	-1.32255	6.26715
2	59	6.18775	-1.11779	6.04556
2	60	4.95168	-0.9045	5.85042
2	61	3.71456	-0.68437	5.68987
2	62	2.47673	-0.459103	5.57043
2	63	1.23847	-0.230409	8.23285

3	0	1.01261	-0.215257	3.95171
3	1	2.02636	-0.429462	2.729
3	2	3.04238	-0.641569	2.86898
3	3	4.06173	-0.850547	3.06134
3	4	5.08542	-1.05538	3.30252
3	5	6.11434	-1.25508	3.58802
3	6	7.14926	-1.44867	3.91243
3	7	8.19083	-1.63522	4.26951
3	8	9.23952	-1.81378	4.6522
3	9	10.2956	-1.98344	5.05267
3	10	11.3593	-2.14328	5.46238
3	11	12.4303	-2.29236	5.87208
3	12	13.5085	-2.42972	6.27187
3	13	14.5932	-2.55435	6.65116
3	14	15.6835	-2.66517	6.99878
3	15	16.7784	-2.76101	7.30294
3	16	17.8763	-2.84056	7.5513
3	17	18.9756	-2.90235	7.73109
3	18	20.074	-2.94474	7.82917
3	19	21.1688	-2.96581	7.83227
3	20	22.2569	-2.96334	7.7273
3	21	23.3345	-2.93473	7.50179
3	22	24.397	-2.87691	7.14462
3	23	25.4389	-2.78621	6.64712
3	24	26.4533	-2.65824	6.00471
3	25	27.4316	-2.48775	5.21955
3	26	28.3631	-2.26843	4.3047
3	27	29.2331	-1.99305	3.29095
3	28	30.0218	-1.65439	2.23793
3	29	30.7003	-1.25001	1.25129
3	30	31.2232	-0.804713	0.496946
3	31	31.5209	-0.452228	0.132274
3	32	31.5209	-0.452228	0.132274
3	33	31.2232	-0.804713	0.496946
3	34	30.7003	-1.25001	1.25129
3	35	30.0218	-1.65439	2.23793
3	36	29.2331	-1.99305	3.29095
3	37	28.3631	-2.26843	4.3047
3	38	27.4316	-2.48775	5.21955
3	39	26.4533	-2.65824	6.00471
3	40	25.4389	-2.78621	6.64712
3	41	24.397	-2.87691	7.14462
3	42	23.3345	-2.93473	7.50179
3	43	22.2569	-2.96334	7.7273
3	44	21.1688	-2.96581	7.83227
3	45	20.074	-2.94474	7.82917
3	46	18.9756	-2.90235	7.73109
3	47	17.8763	-2.84056	7.5513
3	48	16.7784	-2.76101	7.30294
3	49	15.6835	-2.66517	6.99878
3	50	14.5932	-2.55435	6.65116
3	51	13.5085	-2.42972	6.27187
3	52	12.4303	-2.29236	5.87208
3	53	11.3593	-2.14328	5.46238
3	54	10.2956	-1.98344	5.05267
3	55	9.23952	-1.81378	4.6522
3	56	8.19083	-1.63522	4.26951
3	57	7.14926	-1.44867	3.91243
3	58	6.11434	-1.25508	3.58802
3	59	5.08542	-1.05538	3.30252
3	60	4.06173	-0.850547	3.06134
3	61	3.04238	-0.641569	2.86898
3	62	2.02636	-0.429462	2.729
3	63	1.01261	-0.215257	3.95171

4	0	0.813558	-0.182085	1.83243
4	1	1.62914	-0.363418	1.29395
4	2	2.44873	-0.543263	1.4015
4	3	3.27425	-0.720924	1.55025
4	4	4.10749	-0.895754	1.73843
4	5	4.95012	-1.06717	1.96389
4	6	5.80364	-1.23464	2.22409
4	7	6.66936	-1.39773	2.51619
4	8	7.54841	-1.55603	2.8371
4	9	8.44168	-1.70922	3.18346
4	10	9.34988	-1.85701	3.55166
4	11	10.2735	-1.99912	3.93785
4	12	11.2127	-2.13531	4.33789
4	13	12.1676	-2.2653	4.74731
4	14	13.138	-2.38882	5.16127
4	15	14.1235	-2.50551	5.57445
4	16	15.1234	-2.61499	5.981
4	17	16.137	-2.71676	6.37441
4	18	17.1631	-2.81022	6.74745
4	19	18.2004	-2.89463	7.092
4	20	19.2474	-2.96908	7.39893
4	21	20.3021	-3.03248	7.65795
4	22	21.3623	-3.08344	7.85739
4	23	22.4253	-3.12031	7.984
4	24	23.4878	-3.141	8.02264
4	25	24.5458	-3.14298	7.95595
4	26	25.5944	-3.12317	7.76395
4	27	26.6269	-3.07801	7.42396
4	28	27.6343	-3.00173	6.90955
4	29	28.6043	-2.87714	6.16675
4	30	29.5185	-2.72499	5.14976
4	31	30.3017	-2.82257	4.51321
4	32	30.3017	-2.82257	4.51321
4	33	29.5185	-2.72499	5.14976
4	34	28.6043	-2.87714	6.16675
4	35	27.6343	-3.00173	6.90955
4	36	26.6269	-3.07801	7.42396
4	37	25.5944	-3.12317	7.76395
4	38	24.5458	-3.14298	7.95595
4	39	23.4878	-3.141	8.02264
4	40	22.4253	-3.12031	7.984
4	41	21.3623	-3.08344	7.85739
4	42	20.3021	-3.03248	7.65795
4	43	19.2474	-2.96908	7.39893
4	44	18.2004	-2.89463	7.092
4	45	17.1631	-2.81022	6.74745
4	46	16.137	-2.71676	6.37441
4	47	15.1234	-2.61499	5.981
4	48	14.1235	-2.50551	5.57445
4	49	13.138	-2.38882	5.16127
4	50	12.1676	-2.2653	4.74731
4	51	11.2127	-2.13531	4.33789
4	52	10.2735	-1.99912	3.93785
4	53	9.34988	-1.85701	3.55166
4	54	8.44168	-1.70922	3.18346
4	55	7.54841	-1.55603	2.8371
4	56	6.66936	-1.39773	2.51619
4	57	5.80364	-1.23464	2.22409
4	58	4.95012	-1.06717	1.96389
4	59	4.10749	-0.895754	1.73843
4	60	3.27425	-0.720924	1.55025
4	61	2.44873	-0.543263	1.4015
4	62	1.62914	-0.363418	1.29395
4	63	0.813558	-0.182085	1.83243

5	0	0.648089	-0.14954	0.859308
5	1	1.2989	-0.298423	0.622847
5	2	1.95508	-0.446029	0.69724
5	3	2.61916	-0.591808	0.800297
5	4	3.29348	-0.735302	0.931032
5	5	3.98018	-0.876166	1.0883
5	6	4.68112	-1.01417	1.27088
5	7	5.3979	-1.14919	1.47752
5	8	6.13182	-1.2812	1.70694
5	9	6.88393	-1.41026	1.95794
5	10	7.655	-1.5365	2.22929
5	11	8.44552	-1.66007	2.51982
5	12	9.25577	-1.78114	2.82829
5	13	10.0858	-1.8999	3.15344
5	14	10.9355	-2.01653	3.49389
5	15	11.8045	-2.13117	3.84814
5	16	12.6922	-2.24399	4.2145
5	17	13.5981	-2.35513	4.59107
5	18	14.5212	-2.46476	4.97574
5	19	15.4605	-2.57315	5.36618
5	20	16.4147	-2.68077	5.75996
5	21	17.3822	-2.78851	6.15483
5	22	18.3609	-2.89797	6.54915
5	23	19.348	-3.01174	6.94212
5	24	20.3399	-3.13702	7.33712
5	25	21.3293	-3.30065	7.77228
5	26	22.2997	-3.56085	8.39163
5	27	23.2201	-3.95129	9.40077
5	28	24.0567	-4.4068	10.7944
5	29	24.788	-4.82917	12.3132
5	30	25.3993	-5.1822	13.7529
5	31	25.8503	-5.46942	15.0496
5	32	25.8503	-5.46942	15.0496
5	33	25.3993	-5.1822	13.7529
5	34	24.788	-4.82917	12.3132
5	35	24.0567	-4.4068	10.7944
5	36	23.2201	-3.95129	9.40077
5	37	22.2997	-3.56085	8.39163
5	38	21.3293	-3.30065	7.77228
5	39	20.3399	-3.13702	7.33712
5	40	19.348	-3.01174	6.94212
5	41	18.3609	-2.89797	6.54915
5	42	17.3822	-2.78851	6.15483
5	43	16.4147	-2.68077	5.75996
5	44	15.4605	-2.57315	5.36618
5	45	14.5212	-2.46476	4.97574
5	46	13.5981	-2.35513	4.59107
5	47	12.6922	-2.24399	4.2145
5	48	11.8045	-2.13117	3.84814
5	49	10.9355	-2.01653	3.49389
5	50	10.0858	-1.8999	3.15344
5	51	9.25577	-1.78114	2.82829
5	52	8.44552	-1.66007	2.51982
5	53	7.655	-1.5365	2.22929
5	54	6.88393	-1.41026	1.95794
5	55	6.13182	-1.2812	1.70694
5	56	5.3979	-1.14919	1.47752
5	57	4.68112	-1.01417	1.27088
5	58	3.98018	-0.876166	1.0883
5	59	3.29348	-0.735302	0.931032
5	60	2.61916	-0.591808	0.800297
5	61	1.95508	-0.446029	0.69724
5	62	1.2989	-0.298423	0.622847
5	63	0.648089	-0.14954	0.859308

6	0	0.512752	-0.122062	0.414702
6	1	1.02886	-0.243495	0.310157
6	2	1.55158	-0.363733	0.360279
6	3	2.08393	-0.482326	0.429695
6	4	2.62864	-0.598981	0.517788
6	5	3.18807	-0.713571	0.623925
6	6	3.76419	-0.826134	0.747527
6	7	4.35857	-0.936851	0.88812
6	8	4.97238	-1.04602	1.04535
6	9	5.60644	-1.154	1.21902
6	10	6.26124	-1.26125	1.40903
6	11	6.93696	-1.36822	1.6154
6	12	7.63354	-1.47543	1.83826
6	13	8.35068	-1.58341	2.07784
6	14	9.08786	-1.69284	2.3345
6	15	9.84431	-1.80455	2.60884
6	16	10.619	-1.91981	2.90191
6	17	11.4104	-2.04057	3.21567
6	18	12.2165	-2.17014	3.55386
6	19	13.0343	-2.315	3.92463
6	20	13.8583	-2.48947	4.35004
6	21	14.6784	-2.71882	4.88527
6	22	15.478	-3.025	5.61983
6	23	16.237	-3.39895	6.61984
6	24	16.9399	-3.80231	7.86645
6	25	17.5798	-4.19906	9.27999
6	26	18.1566	-4.57253	10.7844
6	27	18.6715	-4.92118	12.3385
6	28	19.1237	-5.24909	13.9278
6	29	19.5072	-5.55759	15.5329
6	30	19.8089	-5.84115	17.1008
6	31	19.998	-6.08245	18.5083
6	32	19.998	-6.08245	18.5083
6	33	19.8089	-5.84115	17.1008
6	34	19.5072	-5.55759	15.5329
6	35	19.1237	-5.24909	13.9278
6	36	18.6715	-4.92118	12.3385
6	37	18.1566	-4.57253	10.7844
6	38	17.5798	-4.19906	9.27999
6	39	16.9399	-3.80231	7.86645
6	40	16.237	-3.39895	6.61984
6	41	15.478	-3.025	5.61983
6	42	14.6784	-2.71882	4.88527
6	43	13.8583	-2.48947	4.35004
6	44	13.0343	-2.315	3.92463
6	45	12.2165	-2.17014	3.55386
6	46	11.4104	-2.04057	3.21567
6	47	10.619	-1.91981	2.90191
6	48	9.84431	-1.80455	2.60884
6	49	9.08786	-1.69284	2.3345
6	50	8.35068	-1.58341	2.07784
6	51	7.63354	-1.47543	1.83826
6	52	6.93696	-1.36822	1.6154
6	53	6.26124	-1.26125	1.40903
6	54	5.60644	-1.154	1.21902
6	55	4.97238	-1.04602	1.04535
6	56	4.35857	-0.936851	0.88812
6	57	3.76419	-0.826134	0.747527
6	58	3.18807	-0.713571	0.623925
6	59	2.62864	-0.598981	0.517788
6	60	2.08393	-0.482326	0.429695
6	61	1.55158	-0.363733	0.360279
6	62	1.02886	-0.243495	0.310157
6	63	0.512752	-0.122062	0.414702

7	0	0.402152	-0.0999985	0.206612
7	1	0.808276	-0.199412	0.160483
7	2	1.22215	-0.297759	0.194288
7	3	1.64717	-0.394737	0.241081
7	4	2.08627	-0.490273	0.300497
7	5	2.5418	-0.584518	0.372242
7	6	3.01554	-0.677825	0.456159
7	7	3.50871	-0.7707	0.552263
7	8	4.02204	-0.86377	0.660757
7	9	4.5558	-0.957756	0.782037
7	10	5.10988	-1.05349	0.91672
7	11	5.68376	-1.15199	1.0657
7	12	6.27657	-1.25464	1.23032
7	13	6.88692	-1.36351	1.41273
7	14	7.51269	-1.48194	1.61664
7	15	8.1506	-1.61575	1.84923
7	16	8.79524	-1.77517	2.12566
7	17	9.43763	-1.9749	2.47623
7	18	10.0645	-2.22652	2.94624
7	19	10.6604	-2.52673	3.57606
7	20	11.2124	-2.85763	4.37731
7	21	11.7128	-3.19974	5.33376
7	22	12.1588	-3.54057	6.41924
7	23	12.551	-3.8745	7.61032
7	24	12.8912	-4.19996	8.89042
7	25	13.1818	-4.51746	10.2501
7	26	13.4242	-4.8281	11.6842
7	27	13.6181	-5.1321	13.1856
7	28	13.762	-5.42791	14.7388
7	29	13.8521	-5.71257	16.319
7	30	13.8814	-5.97917	17.8757
7	31	13.8505	-6.16829	19.0241
7	32	13.8505	-6.16829	19.0241
7	33	13.8814	-5.97917	17.8757
7	34	13.8521	-5.71257	16.319
7	35	13.762	-5.42791	14.7388
7	36	13.6181	-5.1321	13.1856
7	37	13.4242	-4.8281	11.6842
7	38	13.1818	-4.51746	10.2501
7	39	12.8912	-4.19996	8.89042
7	40	12.551	-3.8745	7.61032
7	41	12.1588	-3.54057	6.41924
7	42	11.7128	-3.19974	5.33376
7	43	11.2124	-2.85763	4.37731
7	44	10.6604	-2.52673	3.57606
7	45	10.0645	-2.22652	2.94624
7	46	9.43763	-1.9749	2.47623
7	47	8.79524	-1.77517	2.12566
7	48	8.1506	-1.61575	1.84923
7	49	7.51269	-1.48194	1.61664
7	50	6.88692	-1.36351	1.41273
7	51	6.27657	-1.25464	1.23032
7	52	5.68376	-1.15199	1.0657
7	53	5.10988	-1.05349	0.91672
7	54	4.5558	-0.957756	0.782037
7	55	4.02204	-0.86377	0.660757
7	56	3.50871	-0.7707	0.552263
7	57	3.01554	-0.677825	0.456159
7	58	2.5418	-0.584518	0.372242
7	59	2.08627	-0.490273	0.300497
7	60	1.64717	-0.394737	0.241081
7	61	1.22215	-0.297759	0.194288
7	62	0.808276	-0.199412	0.160483
7	63	0.402152	-0.0999985	0.206612

8	0	0.311154	-0.0827369	0.105415
8	1	0.626807	-0.165026	0.0858154
8	2	0.951135	-0.24657	0.108921
8	3	1.28773	-0.327322	0.140956
8	4	1.63944	-0.407529	0.181786
8	5	2.00828	-0.487709	0.231419
8	6	2.39551	-0.568607	0.290062
8	7	2.80163	-0.651166	0.358164
8	8	3.22651	-0.736562	0.436477
8	9	3.66937	-0.82635	0.52619
8	10	4.12871	-0.92279	0.629253
8	11	4.60205	-1.0294	0.749065
8	12	5.08545	-1.15173	0.891951
8	13	5.57266	-1.29793	1.06983
8	14	6.05433	-1.47709	1.30283
8	15	6.51823	-1.6939	1.61687
8	16	6.95139	-1.94415	2.03388
8	17	7.34311	-2.21736	2.56355
8	18	7.68628	-2.50336	3.20501
8	19	7.97709	-2.79569	3.95341
8	20	8.214	-3.09113	4.80423
8	21	8.39706	-3.38833	5.75442
8	22	8.52745	-3.68673	6.80217
8	23	8.60709	-3.9861	7.94636
8	24	8.63821	-4.28626	9.18633
8	25	8.62275	-4.58707	10.5216
8	26	8.56191	-4.88806	11.9504
8	27	8.45623	-5.18827	13.4682
8	28	8.30553	-5.48631	15.067
8	29	8.10996	-5.77137	16.68
8	30	7.8892	-5.9776	17.8875
8	31	7.72817	-6.04886	18.3015
8	32	7.72817	-6.04886	18.3015
8	33	7.8892	-5.9776	17.8875
8	34	8.10996	-5.77137	16.68
8	35	8.30553	-5.48631	15.067
8	36	8.45623	-5.18827	13.4682
8	37	8.56191	-4.88806	11.9504
8	38	8.62275	-4.58707	10.5216
8	39	8.63821	-4.28626	9.18633
8	40	8.60709	-3.9861	7.94636
8	41	8.52745	-3.68673	6.80217
8	42	8.39706	-3.38833	5.75442
8	43	8.214	-3.09113	4.80423
8	44	7.97709	-2.79569	3.95341
8	45	7.68628	-2.50336	3.20501
8	46	7.34311	-2.21736	2.56355
8	47	6.95139	-1.94415	2.03388
8	48	6.51823	-1.6939	1.61687
8	49	6.05433	-1.47709	1.30283
8	50	5.57266	-1.29793	1.06983
8	51	5.08545	-1.15173	0.891951
8	52	4.60205	-1.0294	0.749065
8	53	4.12871	-0.92279	0.629253
8	54	3.66937	-0.82635	0.52619
8	55	3.22651	-0.736562	0.436477
8	56	2.80163	-0.651166	0.358164
8	57	2.39551	-0.568607	0.290062
8	58	2.00828	-0.487709	0.231419
8	59	1.63944	-0.407529	0.181786
8	60	1.28773	-0.327322	0.140956
8	61	0.951135	-0.24657	0.108921
8	62	0.626807	-0.165026	0.0858154
8	63	0.311154	-0.0827369	0.105415

9	0	0.235315	-0.0695687	0.0539785
9	1	0.47544	-0.138998	0.0467913
9	2	0.724692	-0.208335	0.0629323
9	3	0.986525	-0.277931	0.0854862
9	4	1.26332	-0.348475	0.114584
9	5	1.55636	-0.420983	0.150579
9	6	1.86586	-0.496822	0.194143
9	7	2.191	-0.577861	0.246444
9	8	2.52982	-0.666804	0.309505
9	9	2.87889	-0.767634	0.386953
9	10	3.23283	-0.885824	0.485278
9	11	3.58368	-1.02748	0.615191
9	12	3.92103	-1.19673	0.791361
9	13	4.23327	-1.39289	1.02888
9	14	4.50964	-1.61092	1.33882
9	15	4.74168	-1.84474	1.72723
9	16	4.92339	-2.08999	2.19768
9	17	5.0507	-2.34455	2.75403
9	18	5.12085	-2.6079	3.40185
9	19	5.13214	-2.88026	4.14857
9	20	5.08387	-3.16191	5.00244
9	21	4.9765	-3.45256	5.97063
9	22	4.81168	-3.75116	7.05752
9	23	4.59203	-4.05633	8.26521
9	24	4.32035	-4.36712	9.59625
9	25	3.99905	-4.68289	11.0538
9	26	3.63011	-5.00165	12.6325
9	27	3.21721	-5.30798	14.2445
9	28	2.77795	-5.54143	15.5131
9	29	2.36059	-5.65587	16.111
9	30	2.01921	-5.72299	16.4342
9	31	1.79453	-5.79898	16.8293
9	32	1.79453	-5.79898	16.8293
9	33	2.01921	-5.72299	16.4342
9	34	2.36059	-5.65587	16.111
9	35	2.77795	-5.54143	15.5131
9	36	3.21721	-5.30798	14.2445
9	37	3.63011	-5.00165	12.6325
9	38	3.99905	-4.68289	11.0538
9	39	4.32035	-4.36712	9.59625
9	40	4.59203	-4.05633	8.26521
9	41	4.81168	-3.75116	7.05752
9	42	4.9765	-3.45256	5.97063
9	43	5.08387	-3.16191	5.00244
9	44	5.13214	-2.88026	4.14857
9	45	5.12085	-2.6079	3.40185
9	46	5.0507	-2.34455	2.75403
9	47	4.92339	-2.08999	2.19768
9	48	4.74168	-1.84474	1.72723
9	49	4.50964	-1.61092	1.33882
9	50	4.23327	-1.39289	1.02888
9	51	3.92103	-1.19673	0.791361
9	52	3.58368	-1.02748	0.615191
9	53	3.23283	-0.885824	0.485278
9	54	2.87889	-0.767634	0.386953
9	55	2.52982	-0.666804	0.309505
9	56	2.191	-0.577861	0.246444
9	57	1.86586	-0.496822	0.194143
9	58	1.55636	-0.420983	0.150579
9	59	1.26332	-0.348475	0.114584
9	60	0.986525	-0.277931	0.0854862
9	61	0.724692	-0.208335	0.0629323
9	62	0.47544	-0.138998	0.0467913
9	63	0.235315	-0.0695687	0.0539785

10	0	0.170852	-0.0598995	0.0267474
10	1	0.346401	-0.120205	0.0255198
10	2	0.530665	-0.181507	0.0371697
10	3	0.726481	-0.24471	0.0537948
10	4	0.935259	-0.311105	0.0758854
10	5	1.1569	-0.38248	0.104332
10	6	1.38974	-0.461342	0.140721
10	7	1.63027	-0.551152	0.187868
10	8	1.87284	-0.656202	0.250601
10	9	2.10944	-0.780626	0.336353
10	10	2.33006	-0.926638	0.454686
10	11	2.52401	-1.09343	0.615414
10	12	2.68132	-1.27807	0.826846
10	13	2.79366	-1.47759	1.09588
10	14	2.85427	-1.69046	1.42975
10	15	2.85754	-1.91689	1.83813
10	16	2.79852	-2.15863	2.33493
10	17	2.6727	-2.41834	2.93954
10	18	2.47616	-2.69868	3.67611
10	19	2.20627	-3.00048	4.56838
10	20	1.86274	-3.32082	5.62986
10	21	1.44818	-3.654	6.85982
10	22	0.967059	-3.99556	8.25434
10	23	0.424046	-4.34161	9.80332
10	24	-0.174479	-4.67245	11.4
10	25	-0.811615	-4.92834	12.6804
10	26	-1.45136	-5.0586	13.289
10	27	-2.05552	-5.11547	13.4768
10	28	-2.60671	-5.17446	13.6745
10	29	-3.09815	-5.24803	13.9631
10	30	-3.51458	-5.3224	14.2681
10	31	-3.81482	-5.38556	14.5328
10	32	-3.81482	-5.38556	14.5328
10	33	-3.51458	-5.3224	14.2681
10	34	-3.09815	-5.24803	13.9631
10	35	-2.60671	-5.17446	13.6745
10	36	-2.05552	-5.11547	13.4768
10	37	-1.45136	-5.0586	13.289
10	38	-0.811615	-4.92834	12.6804
10	39	-0.174479	-4.67245	11.4
10	40	0.424046	-4.34161	9.80332
10	41	0.967059	-3.99556	8.25434
10	42	1.44818	-3.654	6.85982
10	43	1.86274	-3.32082	5.62986
10	44	2.20627	-3.00048	4.56838
10	45	2.47616	-2.69868	3.67611
10	46	2.6727	-2.41834	2.93954
10	47	2.79852	-2.15863	2.33493
10	48	2.85754	-1.91689	1.83813
10	49	2.85427	-1.69046	1.42975
10	50	2.79366	-1.47759	1.09588
10	51	2.68132	-1.27807	0.826846
10	52	2.52401	-1.09343	0.615414
10	53	2.33006	-0.926638	0.454686
10	54	2.10944	-0.780626	0.336353
10	55	1.87284	-0.656202	0.250601
10	56	1.63027	-0.551152	0.187868
10	57	1.38974	-0.461342	0.140721
10	58	1.1569	-0.38248	0.104332
10	59	0.935259	-0.311105	0.0758854
10	60	0.726481	-0.24471	0.0537948
10	61	0.530665	-0.181507	0.0371697
10	62	0.346401	-0.120205	0.0255198
10	63	0.170852	-0.0598995	0.0267474

11	0	0.114499	-0.0532888	0.0120205
11	1	0.232911	-0.107778	0.0136882
11	2	0.358306	-0.164798	0.0225669
11	3	0.49228	-0.225954	0.0358089
11	4	0.634575	-0.2933	0.0544629
11	5	0.782834	-0.369527	0.0803436
11	6	0.93237	-0.457896	0.116515
11	7	1.07609	-0.561615	0.16772
